stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
520,0520,S Bassett & W Doty (SB),This stop (#0520) is southbound on the 198 block of Bassett St (S) nearside Doty St (W),43.068634,-89.388936,MMT,CMAD,0,,3,180,1,S Bassett,198,W Doty
522,0522,E Olin & Expo (WB),This stop (#0522) is westbound on the 200 block of Olin Ave (E) farside Expo Pkwy,43.052562,-89.381527,MMT,CMAD,0,,1,270,1,E Olin,200,Expo
530,0530,Fish Hatchery & Appleton (SB),This stop (#0530) is southbound on the 1336 block of Fish Hatchery Rd nearside Appleton Rd,43.051913,-89.399261,MMT,CMAD,0,,3,180,0,Fish Hatchery,1336,Appleton
532,0532,Linden & Babcock (WB),This stop (#0532) is westbound on the 1598 block of Linden Dr nearside Babcock Dr,43.075254,-89.412549,MMT,UWIS,0,,3,270,1,Linden,1598,Babcock
533,0533,Regent & N Breese (EB),This stop (#0533) is eastbound on the 1599 block of Regent St farside Breese Ter (N),43.067725,-89.413451,MMT,CMAD,0,,1,90,1,Regent,1599,N Breese
536,0536,Fish Hatchery & Wingra (SB),This stop (#0536) is southbound on the 1398 block of Fish Hatchery Rd nearside Wingra Dr (N),43.05048,-89.399953,MMT,CMAD,0,,3,180,1,Fish Hatchery,1398,Wingra
538,0538,N Park & University (SB),This stop (#0538) is southbound on the 398 block of Park St (N) farside University Ave,43.072701,-89.400846,MMT,CMAD,0,,1,180,1,N Park,398,University
542,0542,N Breese & University (SB),This stop (#0542) is southbound on the 398 block of Breese Ter (N) farside University Ave,43.073132,-89.414055,MMT,CMAD,0,,1,180,1,N Breese,398,University
544,0544,S Broom & W Wilson (SB),This stop (#0544) is southbound on the 298 block of Broom St (S) nearside Wilson St (W),43.069233,-89.386269,MMT,CMAD,0,,3,180,0,S Broom,298,W Wilson
546,0546,S Park & Regent (SB),This stop (#0546) is southbound on the 2 block of Park St (S) farside Regent St,43.067392,-89.401194,MMT,CMAD,0,,1,180,1,S Park,2,Regent
548,0548,Regent & N Mills (WB),This stop (#0548) is westbound on the 1100 block of Regent St farside Mills St (N),43.067822,-89.404428,MMT,CMAD,0,,1,270,1,Regent,1100,N Mills
549,0549,State & W Gorham (EB),This stop (#0549) is eastbound on the 401 block of State St nearside Gorham St (W),43.074705,-89.392056,MMT,CMAD,0,,3,90,1,State,401,W Gorham
558,0558,N Bedford & W Mifflin (SB),This stop (#0558) is southbound on the 100 block of Bedford St (N) nearside Mifflin St (W),43.0697,-89.393799,MMT,CMAD,0,,3,180,1,N Bedford,100,W Mifflin
561,0561,N Park & W Dayton (NB),This stop (#0561) is northbound on the 199 block of Park St (N) nearside Dayton St (W),43.070821,-89.400637,MMT,CMAD,0,,3,0,1,N Park,199,W Dayton
564,0564,W Wilson & S Hamilton (WB),This stop (#0564) is westbound on the 298 block of Wilson St (W) nearside Hamilton St (S),43.070692,-89.384195,MMT,CMAD,0,,3,270,1,W Wilson,298,S Hamilton
565,0565,N Rusk & Nygard (NB),This stop (#0565) is northbound on the 2199 block of Rusk Ave (N) farside Nygard St,43.041336,-89.384063,MMT,TMAD,0,,1,0,1,N Rusk,2199,Nygard
567,0567,W Johnson & N Carroll (EB),This stop (#0567) is eastbound on the 101 block of Johnson St (W) nearside Carroll St (N),43.075876,-89.388191,MMT,CMAD,0,,3,90,1,W Johnson,101,N Carroll
568,0568,University & N Frances (WB),This stop (#0568) is westbound on the 600 block of University Ave farside Frances St (N),43.073309,-89.396192,MMT,CMAD,0,,1,270,1,University,600,N Frances
570,0570,Gilson & Cedar (SB),This stop (#0570) is southbound on the 1398 block of Gilson St nearside Cedar St,43.052054,-89.390943,MMT,CMAD,0,,3,180,0,Gilson,1398,Cedar
573,0573,Linden & Henry (EB),This stop (#0573) is eastbound on the 1499 block of Linden Dr nearside Henry Mall,43.07503,-89.410339,MMT,UWIS,0,,3,90,1,Linden,1499,Henry
581,0581,W Johnson & N Charter (EB),This stop (#0581) is eastbound on the 1201 block of Johnson St (W) nearside Charter St (N),43.072057,-89.40592,MMT,CMAD,0,,3,90,1,W Johnson,1201,N Charter
582,0582,S Park & Park House (SB),This stop (#0582) is southbound on the 1800 block of Park St (S) opposite Park House,43.046916,-89.394302,MMT,CMAD,0,,4,180,0,S Park,1800,Park House
583,0583,Regent & S Orchard (EB),This stop (#0583) is eastbound on the 1301 block of Regent St nearside Orchard St (S),43.067644,-89.407514,MMT,CMAD,0,,3,90,0,Regent,1301,S Orchard
590,0590,W Badger & Cypress (WB),This stop (#0590) is westbound on the 900 block of Badger Rd (W) farside Cypress Way,43.038645,-89.397699,MMT,CMAD,0,,1,270,1,W Badger,900,Cypress
593,0593,N Broom & W Dayton (NB),This stop (#0593) is northbound on the 201 block of Broom St (N) farside Dayton St (W),43.073129,-89.391032,MMT,CMAD,0,,1,0,1,N Broom,201,W Dayton
597,0597,E Johnson & N Pinckney (EB),This stop (#0597) is eastbound on the 99 block of Johnson St (E) nearside Pinckney St (N),43.077496,-89.38587,MMT,CMAD,0,,3,90,0,E Johnson,99,N Pinckney
602,0602,W Olin & Gilson (WB),This stop (#0602) is westbound on the 500 block of Olin Ave (W) farside Gilson St,43.054059,-89.390177,MMT,CMAD,0,,1,270,0,W Olin,500,Gilson
608,0608,Regent & N Park (WB),This stop (#0608) is westbound on the 898 block of Regent St nearside Park St (N),43.067759,-89.400675,MMT,CMAD,0,,3,270,1,Regent,898,N Park
614,0614,W Olin & Lowell (WB),This stop (#0614) is westbound on the 800 block of Olin Ave (W) farside Lowell St,43.054141,-89.39562,MMT,CMAD,0,,1,270,1,W Olin,800,Lowell
619,0619,E Rusk & Rimrock (EB),This stop (#0619) is eastbound on the 399 block of Rusk Ave (E) nearside Rimrock Rd,43.042614,-89.378263,MMT,TMAD,0,,3,90,0,E Rusk,399,Rimrock
621,0621,John Nolen & Lakeside (NB),This stop (#0621) is northbound on the 299 block of John Nolen Dr farside Lakeside St (E),43.056322,-89.381932,MMT,CMAD,0,,1,0,1,John Nolen,299,Lakeside
624,0624,S Mills & Mound (SB),This stop (#0624) is southbound on the 198 block of Mills St (S) nearside Mound St,43.065459,-89.404206,MMT,CMAD,0,,3,180,1,S Mills,198,Mound
633,0633,W Washington & S Park (EB),This stop (#0633) is eastbound on the 899 block of W Washington Ave farside Park St (S),43.063327,-89.399985,MMT,CMAD,0,,1,90,1,W Washington,899,S Park
643,0643,Fisher & Bram (NB),This stop (#0643) is northbound on the 1901 block of Fisher St nearside Bram St,43.045608,-89.39165,MMT,CMAD,0,,3,0,1,Fisher,1901,Bram
650,0650,John Nolen & Rimrock (SB),This stop (#0650) is southbound on the 701 block of John Nolen Dr farside Rimrock Rd,43.046328,-89.373966,MMT,CMAD,0,,1,180,1,John Nolen,701,Rimrock
668,0668,W Doty & S Henry (WB),This stop (#0668) is westbound on the 300 block of Doty St (W) farside Henry St (S),43.071005,-89.385503,MMT,CMAD,0,,1,270,0,W Doty,300,S Henry
670,0670,University & N Lake (WB),This stop (#0670) is westbound on the 700 block of University Ave farside Lake St (N),43.073336,-89.397994,MMT,CMAD,0,,1,270,1,University,700,N Lake
674,0674,E Olin & John Nolen (WB),This stop (#0674) is westbound on the 298 block of Olin Ave (E) farside John Nolen Dr,43.051836,-89.37959,MMT,CMAD,0,,1,270,1,E Olin,298,John Nolen
688,0688,State & W Gilman (WB),This stop (#0688) is westbound on the 498 block of State St nearside Gilman St (W),43.074929,-89.392969,MMT,CMAD,0,,3,270,1,State,498,W Gilman
692,0692,University & N Breese (WB),This stop (#0692) is westbound on the 1600 block of University Ave farside Breese Ter (N),43.073517,-89.414277,MMT,CMAD,0,,1,270,1,University,1600,N Breese
694,0694,Gilson & W Olin (SB),This stop (#0694) is southbound on the 1200 block of Gilson St farside Olin Ave (W),43.053692,-89.390399,MMT,CMAD,0,,1,180,0,Gilson,1200,W Olin
706,0706,N Charter & University (SB),This stop (#0706) is southbound on the 400 block of Charter St (N) nearside University Ave,43.073767,-89.406352,MMT,UWIS,0,,3,180,1,N Charter,400,University
709,0709,S Park & Burr Oak (NB),This stop (#0709) is northbound on the 1999 block of Park St (S) farside Burr Oak Ln,43.044427,-89.39381,MMT,CMAD,0,,1,0,1,S Park,1999,Burr Oak
710,0710,S Bassett & W Washington (SB),This stop (#0710) is southbound on the 2 block of Bassett St (S) farside W Washington Ave,43.069834,-89.390515,MMT,CMAD,0,,1,180,1,S Bassett,2,W Washington
715,0715,S Park & Meriter (NB),This stop (#0715) is northbound on the 101 block of Park St (S) opposite Meriter Hospital,43.065378,-89.400515,MMT,CMAD,0,,4,0,1,S Park,101,Meriter
730,0730,S Park & Burr Oak (SB),This stop (#0730) is southbound on the 1998 block of Park St (S) nearside Burr Oak Ln,43.044293,-89.394303,MMT,CMAD,0,,3,180,1,S Park,1998,Burr Oak
739,0739,N Mills & College (NB),This stop (#0739) is northbound on the 17 block of Mills St (N) farside College Ct,43.068538,-89.403921,MMT,CMAD,0,,1,0,0,N Mills,17,College
741,0741,W Johnson & N Mills (EB),This stop (#0741) is eastbound on the 1101 block of Johnson St (W) nearside Mills St (N),43.072039,-89.404278,MMT,CMAD,0,,3,90,1,W Johnson,1101,N Mills
749,0749,S Park & Wingra (NB),This stop (#0749) is northbound on the 1701 block of Park St (S) nearside Wingra Dr (W),43.049074,-89.393808,MMT,CMAD,0,,3,0,1,S Park,1701,Wingra
751,0751,N Breese & Hoyt (NB),This stop (#0751) is northbound on the 119 block of Breese Ter (N) nearside Hoyt St,43.070241,-89.413759,MMT,CMAD,0,,3,0,1,N Breese,119,Hoyt
757,0757,N Charter & University (NB),This stop (#0757) is northbound on the 401 block of Charter St (N) farside University Ave,43.07417,-89.406055,MMT,UWIS,0,,1,0,1,N Charter,401,University
758,0758,E Gorham & N Pinckney (WB),This stop (#0758) is westbound on the 100 block of Gorham St (E) nearside Pinckney St (N),43.078463,-89.386659,MMT,CMAD,0,,3,270,0,E Gorham,100,N Pinckney
765,0765,N Lake & University (NB),This stop (#0765) is northbound on the 399 block of Lake St (N) nearside University Ave,43.073076,-89.397291,MMT,CMAD,0,,3,0,1,N Lake,399,University
768,0768,W Washington & Southwest (WB),This stop (#0768) is westbound on the 650 block of W Washington Ave adjacent Southwest Path,43.067928,-89.393972,MMT,CMAD,0,,2,270,1,W Washington,650,Southwest
770,0770,W Washington & Brittingham (WB),This stop (#0770) is westbound on the 750 block of W Washington Ave adjacent Brittingham Park,43.065055,-89.39822,MMT,CMAD,0,,2,270,1,W Washington,750,Brittingham
773,0773,N Mills & University (NB),This stop (#0773) is northbound on the 399 block of Mills St (N) nearside University Ave,43.073185,-89.403945,MMT,CMAD,0,,3,0,1,N Mills,399,University
782,0782,W Badger & Fiedler (WB),This stop (#0782) is westbound on the 1100 block of Badger Rd (W) farside Fiedler Ln,43.03869,-89.401869,MMT,CMAD,0,,1,270,1,W Badger,1100,Fiedler
791,0791,W Wilson & S Hamilton (EB),This stop (#0791) is eastbound on the 301 block of Wilson St (W) nearside Hamilton St (S),43.070262,-89.384331,MMT,CMAD,0,,3,90,0,W Wilson,301,S Hamilton
795,0795,N Park & State (NB),This stop (#0795) is northbound on the 499 block of Park St (N) adjacent State St Mall,43.074599,-89.400488,MMT,CMAD,0,,2,0,1,N Park,499,State
803,0803,State & W Johnson (EB),This stop (#0803) is eastbound on the 301 block of State St nearside Johnson St (W),43.074677,-89.390328,MMT,CMAD,0,,3,90,1,State,301,W Johnson
809,0809,Campus & Babcock (EB),This stop (#0809) is eastbound on the 1501 block of Campus Dr nearside Babcock Dr,43.073177,-89.410858,MMT,CMAD,0,,3,90,1,Campus,1501,Babcock
816,0816,Fish Hatchery & W Badger (SB),This stop (#0816) is southbound on the 2500 block of Fish Hatchery Rd farside Badger Rd (W),43.038377,-89.404275,MMT,CMAD,0,,1,180,1,Fish Hatchery,2500,W Badger
819,0819,Koster & Ardmore (EB),This stop (#0819) is eastbound on the 199 block of Koster St farside Ardmore Dr,43.043888,-89.385444,MMT,CMAD,0,,1,90,1,Koster,199,Ardmore
821,0821,Gilson & Cedar (NB),This stop (#0821) is northbound on the 1401 block of Gilson St nearside Cedar St,43.051723,-89.390808,MMT,CMAD,0,,3,0,0,Gilson,1401,Cedar
828,0828,E Rusk & Rimrock (WB),This stop (#0828) is westbound on the 398 block of Rusk Ave (E) farside Rimrock Rd,43.042838,-89.378645,MMT,TMAD,0,,1,270,1,E Rusk,398,Rimrock
837,0837,N Mills & W Dayton (NB),This stop (#0837) is northbound on the 199 block of Mills St (N) nearside Dayton St (W),43.070866,-89.403933,MMT,CMAD,0,,3,0,1,N Mills,199,W Dayton
839,0839,W Johnson & N Broom (EB),This stop (#0839) is eastbound on the 399 block of Johnson St (W) farside Broom St (N),43.073639,-89.391365,MMT,CMAD,0,,1,90,1,W Johnson,399,N Broom
840,0840,S Park & W Washington (SB),This stop (#0840) is southbound on the 400 block of Park St (S) farside W Washington Ave,43.06288,-89.401022,MMT,CMAD,0,,1,180,1,S Park,400,W Washington
841,0841,S Mills & Regent (NB),This stop (#0841) is northbound on the 1 block of Mills St (S) nearside Regent St,43.06758,-89.403909,MMT,CMAD,0,,3,0,1,S Mills,1,Regent
843,0843,Fish Hatchery & Appleton (NB),This stop (#0843) is northbound on the 1347 block of Fish Hatchery Rd nearside Appleton Rd,43.051698,-89.399002,MMT,CMAD,0,,3,0,1,Fish Hatchery,1347,Appleton
845,0845,Fish Hatchery & Plaenert (NB),This stop (#0845) is northbound on the 1701 block of Fish Hatchery Rd nearside Plaenert Dr,43.049317,-89.400521,MMT,CMAD,0,,3,0,1,Fish Hatchery,1701,Plaenert
853,0853,W Dayton & Marion (EB),This stop (#0853) is eastbound on the 545 block of Dayton St (W) nearside Marion St,43.070748,-89.394922,MMT,CMAD,0,,3,90,1,W Dayton,545,Marion
862,0862,John Nolen & E Olin (SB),This stop (#0862) is southbound on the 501 block of John Nolen Dr farside Olin Ave (E),43.05034,-89.3779,MMT,TMAD,0,,1,180,1,John Nolen,501,E Olin
871,0871,Koster & Bram (EB),This stop (#0871) is eastbound on the 399 block of Koster St farside Bram St,43.045294,-89.388565,MMT,CMAD,0,,1,90,1,Koster,399,Bram
877,0877,W Olin & Lowell (EB),This stop (#0877) is eastbound on the 801 block of Olin Ave (W) nearside Lowell St,43.053926,-89.395435,MMT,CMAD,0,,3,90,0,W Olin,801,Lowell
883,0883,State & N Fairchild (EB),This stop (#0883) is eastbound on the 201 block of State St nearside Fairchild St (N),43.074641,-89.388217,MMT,CMAD,0,,3,90,1,State,201,N Fairchild
890,0890,S Park & Beld (SB),This stop (#0890) is southbound on the 1398 block of Park St (S) nearside Beld St,43.051974,-89.395152,MMT,CMAD,0,,3,180,1,S Park,1398,Beld
894,0894,E Rusk & N Rusk (WB),This stop (#0894) is westbound on the 398 block of Rusk Ave (E) nearside Rusk Ave (N),43.039161,-89.383916,MMT,TMAD,0,,3,270,1,E Rusk,398,N Rusk
898,0898,State & W Johnson (WB),This stop (#0898) is westbound on the 298 block of State St nearside Johnson St (W),43.074883,-89.389575,MMT,CMAD,0,,3,270,1,State,298,W Johnson
904,0904,Erin & S Park (WB),This stop (#0904) is westbound on the 900 block of Erin St farside Park St (S),43.059997,-89.401221,MMT,CMAD,0,,1,270,1,Erin,900,S Park
906,0906,S Park & Buick (SB),This stop (#0906) is southbound on the 2200 block of Park St (S) farside Buick St,43.041491,-89.394255,MMT,CMAD,0,,1,180,1,S Park,2200,Buick
915,0915,Fish Hatchery & Midland (NB),This stop (#0915) is northbound on the 1199 block of Fish Hatchery Rd farside Midland St,43.054527,-89.398878,MMT,CMAD,0,,1,0,1,Fish Hatchery,1199,Midland
916,0916,N Breese & Regent (SB),This stop (#0916) is southbound on the 2 block of Breese Ter (N) nearside Regent St,43.067958,-89.414056,MMT,CMAD,0,,3,180,1,N Breese,2,Regent
918,0918,W Gorham & N Carroll (WB),This stop (#0918) is westbound on the 98 block of Gorham St (W) nearside Carroll St (N),43.076853,-89.388944,MMT,CMAD,0,,3,270,0,W Gorham,98,N Carroll
926,0926,N Lake & University (SB),This stop (#0926) is southbound on the 498 block of Lake St (N) nearside University Ave,43.073757,-89.397575,MMT,CMAD,0,,3,180,1,N Lake,498,University
941,0941,W Johnson & N Frances (EB),This stop (#0941) is eastbound on the 599 block of Johnson St (W) farside Frances St (N),43.071894,-89.395489,MMT,CMAD,0,,1,90,1,W Johnson,599,N Frances
956,0956,Koster & Bram (WB),This stop (#0956) is westbound on the 398 block of Koster St nearside Bram St,43.045572,-89.388639,MMT,CMAD,0,,3,270,1,Koster,398,Bram
962,0962,Regent & N Park (WB),This stop (#0962) is westbound on the 900 block of Regent St farside Park St (N),43.067768,-89.40149,MMT,CMAD,0,,1,270,1,Regent,900,N Park
965,0965,S Broom & W Washington (NB),This stop (#0965) is northbound on the 1 block of Broom St (S) nearside W Washington Ave,43.071346,-89.388663,MMT,CMAD,0,,3,0,1,S Broom,1,W Washington
967,0967,W Washington & S Bedford (EB),This stop (#0967) is eastbound on the 599 block of W Washington Ave farside Bedford St (S),43.068957,-89.392096,MMT,CMAD,0,,1,90,1,W Washington,599,S Bedford
969,0969,N Frances & W Johnson (NB),This stop (#0969) is northbound on the 301 block of Frances St (N) farside Johnson St (W),43.072279,-89.395723,MMT,CMAD,0,,1,0,1,N Frances,301,W Johnson
971,0971,Regent & S Randall (EB),This stop (#0971) is eastbound on the 1401 block of Regent St nearside Randall Ave (S),43.067662,-89.409168,MMT,CMAD,0,,3,90,1,Regent,1401,S Randall
989,0989,W Washington & S Broom (EB),This stop (#0989) is eastbound on the 399 block of W Washington Ave farside Broom St (S),43.07149,-89.388515,MMT,CMAD,0,,1,90,1,W Washington,399,S Broom
1100,1100,E Mifflin & N Pinckney (WB),This stop (#1100) is westbound on the 98 block of Mifflin St (E) farside Pinckney St (N),43.076028,-89.384661,MMT,CMAD,0,,1,270,1,E Mifflin,98,N Pinckney
1101,1101,W Main & S Carroll (EB),This stop (#1101) is eastbound on the 99 block of Main St (W) farside Carroll St (S),43.073297,-89.383773,MMT,CMAD,0,,1,90,1,W Main,99,S Carroll
1105,1105,Milwaukee & Walter (EB),This stop (#1105) is eastbound on the 3509 block of Milwaukee St farside Walter St,43.098067,-89.326187,MMT,CMAD,0,,1,90,1,Milwaukee,3509,Walter
1107,1107,E Washington & S Second (EB),This stop (#1107) is eastbound on the 1999 block of E Washington Ave nearside Second St (S),43.09369,-89.35699,MMT,CMAD,0,,3,90,1,E Washington,1999,S Second
1112,1112,E Washington & Milwaukee (WB),This stop (#1112) is westbound on the 2598 block of E Washington Ave farside Milwaukee St,43.10023,-89.34913,MMT,CMAD,0,,1,270,1,E Washington,2598,Milwaukee
1115,1115,Commercial & Oak (EB),This stop (#1115) is eastbound on the 2899 block of Commercial Ave nearside Oak St,43.106655,-89.34317,MMT,CMAD,0,,3,90,1,Commercial,2899,Oak
1116,1116,Fordem & Lakewood (SB),This stop (#1116) is southbound on the 1898 block of Fordem Ave farside Lakewood Garden Ln,43.096657,-89.363804,MMT,CMAD,0,,1,180,1,Fordem,1898,Lakewood
1117,1117,Commercial & Kedzie (EB),This stop (#1117) is eastbound on the 2699 block of Commercial Ave nearside Kedzie St,43.106703,-89.347665,MMT,CMAD,0,,3,90,1,Commercial,2699,Kedzie
